Event ID,Event,Year,Event Dates,Overall Fleet Group,Racing Circle,Rating Division,Overall Fleet Rank,Overall Fleet Size,Overall Fleet Finishers,Class / Division,Class Rank,Result Status,Corrected Time,Elapsed Time,Finish Time,Boat Key,Boat Name,Sail Number,Boat Type,Length,Owner / Skipper,Yacht Club,Home Port,Rating System,Rating Metric,Published Rating,Latest Rating,Latest Rating Year,Events Attended,Participation Rows,MMSI,MMSI Status,MMSI Confidence,MMSI Source,MMSI Rationale,YachtScoring Result Detail,YachtScoring Scratch Sheet,YachtScoring Boat Detail,Data Notes,Best Available MMSI,AIS MMSI,AIS Name,AIS Class,AIS Ship Type,AIS Reported Length,AIS Reported Beam,AIS Reported Draft,AIS Callsign,AIS First Seen UTC,AIS Last Seen UTC,AIS Observation Count,AIS Match Confidence,AIS Match Basis,AIS Source
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Non-Spinnaker Racing | PHRF Division,Around Long Island Course - Non-Spinnaker Racing,PHRF Division,,14,10,Non-Spinnaker Division 1 - Warning Signal 11:00,6.0,RET,,0:00:00:00,,kitli,Kitli,297,Sabre 34-2,34 Ft,Darshan Patel,"Meyran Marine, Port Washington, NY","New Hyde Park, NY, USA",PHRF,ToD / ToT,156.0,156.0,2025,2025 Around Long Island Regatta,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50029/511187,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Non-Spinnaker Racing | PHRF Division,Around Long Island Course - Non-Spinnaker Racing,PHRF Division,,14,10,Non-Spinnaker Division 1 - Warning Signal 11:00,7.0,RET,,0:00:00:00,,vamonos,Vamonos,USA 1910,Jeanneau 36i,10.94 M,John Martin,,"Yonkers, NY, USA",PHRF,ToD / ToT,144.0,144.0,2025,2025 Around Long Island Regatta,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50029/511365,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Non-Spinnaker Racing | PHRF Division,Around Long Island Course - Non-Spinnaker Racing,PHRF Division,1.0,14,10,Non-Spinnaker Division 2 - Warning Signal 11:10,1.0,FINISHED,1:07:54:29,1:16:11:17,07/26/2025 @ 03:26:17,dolcezza,Dolcezza,53,Hunter Legend 37.5,37 Ft,Neill Parker Jr,Manhasset Bay YC,"Port Washington, NY, USA",PHRF,ToD / ToT,144.0,150.0,2026,2024 Around Long Island Regatta; 2025 Around Long Island Regatta; 2026 Around Long Island Regatta,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50645/522910,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Non-Spinnaker Racing | PHRF Division,Around Long Island Course - Non-Spinnaker Racing,PHRF Division,2.0,14,10,Non-Spinnaker Division 2 - Warning Signal 11:10,2.0,FINISHED,1:07:58:23,1:15:02:44,07/26/2025 @ 02:17:44,smokemirrors,Smoke &Mirrors,Uni h40/222,Hunter legend,40,Edward Nielsen,Port Jefferson,"Smithtown, NY, USA",PHRF,ToD / ToT,123.0,123.0,2025,2025 Around Long Island Regatta,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50029/501739,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",367349290,367349290,SMOKE & MIRRORS,Not provided in export,Sailing,6.0,4.0,,Not provided in export,2026-09-04T17:48:22.949Z,2026-09-07T11:43:25.105Z,304.0,Low,"Exact normalized name match, but AIS reported length or type conflicts with the race entry.",Attached AIS_EVENTS_RAW.csv
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Non-Spinnaker Racing | PHRF Division,Around Long Island Course - Non-Spinnaker Racing,PHRF Division,4.0,14,10,Non-Spinnaker Division 2 - Warning Signal 11:10,3.0,FINISHED,1:09:16:11,1:15:59:50,07/26/2025 @ 03:14:50,inessaii,Inessa II,USA 11379,Jeanneau,44 Ft,Nikolas Grubecki,CIYC,"Highland Falls, NY, USA",PHRF,ToD / ToT,117.0,117.0,2025,2024 Around Long Island Regatta; 2025 Around Long Island Regatta,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50029/511616,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Non-Spinnaker Racing | PHRF Division,Around Long Island Course - Non-Spinnaker Racing,PHRF Division,5.0,14,10,Non-Spinnaker Division 2 - Warning Signal 11:10,4.0,FINISHED,1:11:18:14,1:19:14:20,07/26/2025 @ 06:29:20,coolchange,Cool Change,121,Hunter 39,39 Ft,James Sheed,Shore and Country Club,"Darien, CT, USA",PHRF,ToD / ToT,138.0,144.0,2026,2025 Around Long Island Regatta; 2026 Around Long Island Regatta,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50645/525690,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",338072189,338072189,COOL CHANGE,Not provided in export,Pleasure,11.0,4.0,,Not provided in export,2026-09-04T18:43:02.933Z,2026-09-06T07:20:55.341Z,424.0,High,"Exact normalized name match, compatible AIS vessel type, and compatible reported length.",Attached AIS_EVENTS_RAW.csv
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Non-Spinnaker Racing | PHRF Division,Around Long Island Course - Non-Spinnaker Racing,PHRF Division,7.0,14,10,Non-Spinnaker Division 2 - Warning Signal 11:10,5.0,FINISHED,1:12:38:18,1:20:24:03,07/26/2025 @ 07:39:03,piragua,Piragua,086,Beneteau Oceanis 41.1,40.9,Richard LaFontaine,MCYC,"New York, NY, USA",PHRF,ToD / ToT,135.0,135.0,2025,2024 Around Long Island Regatta; 2025 Around Long Island Regatta,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50029/508268,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",338333468,338333468,PIRAGUA,Not provided in export,Sailing,13.0,4.0,,Not provided in export,2026-09-04T00:05:09.783Z,2026-09-07T14:31:38.831Z,276.0,High,"Exact normalized name match, compatible AIS vessel type, and compatible reported length.",Attached AIS_EVENTS_RAW.csv
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Non-Spinnaker Racing | PHRF Division,Around Long Island Course - Non-Spinnaker Racing,PHRF Division,9.0,14,10,Non-Spinnaker Division 2 - Warning Signal 11:10,6.0,FINISHED,1:14:12:01,1:20:14:16,07/26/2025 @ 07:29:16,condor,Condor,USA 53338,Bowman Corsair,44 Ft,Andy Johnson,Milford Yacht Club,"Milford, CT, USA",PHRF,ToD / ToT,105.0,126.0,2026,2024 Around Long Island Regatta; 2025 Around Long Island Regatta; 2026 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50775/529076,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",366876790,366876790,CONDOR,Not provided in export,Sailing,13.0,4.0,,Not provided in export,2026-09-04T13:01:37.712Z,2026-09-07T11:45:21.573Z,6204.0,High,"Exact normalized name match, compatible AIS vessel type, and compatible reported length.",Attached AIS_EVENTS_RAW.csv
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Non-Spinnaker Racing | PHRF Division,Around Long Island Course - Non-Spinnaker Racing,PHRF Division,,14,10,Non-Spinnaker Division 2 - Warning Signal 11:10,7.0,RET,,0:00:00:00,,nereus,Nereus,USA 61401,Beneteau Oceanis 37,37 Ft,Paul Engel,Hudson Cove Yacht Club,"ho ho kus, new jersey, USA",PHRF,ToD / ToT,141.0,141.0,2025,2025 Around Long Island Regatta,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50029/510770,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Spinnaker Racing | PHRF Division,Around Long Island Course - Spinnaker Racing,PHRF Division,12.0,36,32,Spinnaker Division 4 - Warning Signal 11:20,1.0,FINISHED,1:05:11:01,1:14:50:37,07/26/2025 @ 02:15:37,goldeneye,Golden-Eye,Uni 1937,Rhodes,41.1 Ft,Michael Emmert,Sea Cliff Yacht Club,"Glen Head, NY, USA",PHRF,ToD / ToT,168.0,171.0,2026,2025 Around Long Island Regatta; 2025 Vineyard Race; 2026 Around Long Island Regatta; 2026 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50775/529631,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",338222494,338222494,GOLDEN-EYE,Not provided in export,Sailing,14.0,3.0,,Not provided in export,2026-09-04T00:23:04.718Z,2026-09-07T14:29:19.49Z,1958.0,High,"Exact normalized name match, compatible AIS vessel type, and compatible reported length.",Attached AIS_EVENTS_RAW.csv
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Spinnaker Racing | PHRF Division,Around Long Island Course - Spinnaker Racing,PHRF Division,21.0,36,32,Spinnaker Division 4 - Warning Signal 11:20,2.0,FINISHED,1:07:12:49,1:16:00:40,07/26/2025 @ 03:25:40,actaea,ACTAEA,USA 3815,Bermuda 40,40.75 Ft,Michael M Cone,"EYC, CCA, NYYC","Philadelphia, PA, USA",PHRF,ToD / ToT,153.0,153.0,2026,2024 Around Long Island Regatta; 2025 Around Long Island Regatta; 2026 Around Long Island Regatta,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50645/523379,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Spinnaker Racing | PHRF Division,Around Long Island Course - Spinnaker Racing,PHRF Division,27.0,36,32,Spinnaker Division 4 - Warning Signal 11:20,3.0,FINISHED,1:08:52:45,1:16:48:51,07/26/2025 @ 04:13:51,midnightrider,Midnight Rider - PMP Strategy,511,J/30,29.92 Ft,Denis Lafarge,SMBSM,"New York, NY, USA",PHRF,ToD / ToT,138.0,141.0,2026,2025 Around Long Island Regatta; 2026 Around Long Island Regatta; 2026 Storm Trysail Club Block Island Race; 2026 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50775/529531,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",338554109,338554109,MIDNIGHT RIDER,Not provided in export,Sailing,9.0,3.0,,Not provided in export,2026-09-04T00:03:26.939Z,2026-09-07T14:36:24.067Z,217379.0,High,"Exact normalized name match, compatible AIS vessel type, and compatible reported length.",Attached AIS_EVENTS_RAW.csv
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Spinnaker Racing | PHRF Division,Around Long Island Course - Spinnaker Racing,PHRF Division,31.0,36,32,Spinnaker Division 4 - Warning Signal 11:20,4.0,FINISHED,1:12:40:31,1:21:49:04,07/26/2025 @ 09:14:04,nomad,Nomad,USA 52968,Hunter 41DS,40.4 Ft,Shane Haas,Poughkeepsie Yacht Club,"West Shokan, NY, USA",PHRF,ToD / ToT,159.0,174.0,2026,2024 Around Long Island Regatta; 2025 Around Long Island Regatta; 2026 Around Long Island Regatta,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50645/526572,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",338537227,338537227,NOMAD,Not provided in export,Pleasure,14.0,5.0,,Not provided in export,2026-09-05T02:19:13.657Z,2026-09-06T07:53:15.801Z,736.0,High,"Exact normalized name match, compatible AIS vessel type, and compatible reported length.",Attached AIS_EVENTS_RAW.csv
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Spinnaker Racing | PHRF Division,Around Long Island Course - Spinnaker Racing,PHRF Division,,36,32,Spinnaker Division 4 - Warning Signal 11:20,5.0,RET,,0:00:00:00,,pathfinder,PATHFINDER,USA 4066,Hinckley B-40 YAWL,39.8 Ft,James Bonomo,Liberty Yacht Club,"Jersey City, NJ, USA",PHRF,ToD / ToT,174.0,174.0,2025,2025 Around Long Island Regatta,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50029/501937,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",338444899; 367191190,338444899; 367191190,PATHFINDER,Not provided in export,Towing,46.0,24.0,4.1,Not provided in export,2026-09-04T10:54:53.337Z,2026-09-07T14:34:13.548Z,372.0,Low,"Exact normalized name matched multiple AIS MMSIs; verify using dimensions, owner, or callsign.",Attached AIS_EVENTS_RAW.csv
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Spinnaker Racing | PHRF Division,Around Long Island Course - Spinnaker Racing,PHRF Division,,36,32,Spinnaker Division 4 - Warning Signal 11:20,6.0,RET,,0:00:00:00,,scarlett,Scarlett,Uni 332,J Boat,30 Ft,David Wightman,Kingston Sailing Club,"New Paltz, NY, USA",PHRF,ToD / ToT,144.0,147.0,2026,2025 Around Long Island Regatta; 2026 Around Long Island Regatta,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50645/526132,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Spinnaker Racing | PHRF Division,Around Long Island Course - Spinnaker Racing,PHRF Division,22.0,36,32,Spinnaker Division 5 - Warning Signal 11:30,1.0,FINISHED,1:07:43:01,1:13:34:55,07/26/2025 @ 01:09:55,soundsgreat,Sound's Great,USA 60665,Jeanneau 409,40,Barry Lenoble,"MSSA, MSYC","Selden, NY, USA",PHRF,ToD / ToT,102.0,102.0,2025,2024 Around Long Island Regatta; 2025 Around Long Island Regatta; 2025 Storm Trysail Club Block Island Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50032/505609,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",338226417,338226417,SOUNDS GREAT,Not provided in export,Sailing,12.0,4.0,,Not provided in export,2026-09-04T19:26:32.539Z,2026-09-04T19:58:32.78Z,31.0,High,"Exact normalized name match, compatible AIS vessel type, and compatible reported length.",Attached AIS_EVENTS_RAW.csv
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Spinnaker Racing | PHRF Division,Around Long Island Course - Spinnaker Racing,PHRF Division,23.0,36,32,Spinnaker Division 5 - Warning Signal 11:30,2.0,FINISHED,1:08:19:27,1:14:52:45,07/26/2025 @ 02:27:45,surprise,Surprise YCC,USA 61437,Dehler Varianta 37 (VAr 37),37.8 Ft,Diane Johnston,Port Washington Yacht Club,"Port Washington, NY, USA",PHRF,ToD / ToT,114.0,114.0,2025,2025 Around Long Island Regatta,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50029/511033,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",338232851,338232851,SURPRISE,Not provided in export,Pleasure,12.0,4.0,,Not provided in export,2026-09-07T11:46:31.028Z,2026-09-07T14:34:30.75Z,175.0,High,"Exact normalized name match, compatible AIS vessel type, and compatible reported length.",Attached AIS_EVENTS_RAW.csv
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Spinnaker Racing | PHRF Division,Around Long Island Course - Spinnaker Racing,PHRF Division,25.0,36,32,Spinnaker Division 5 - Warning Signal 11:30,3.0,FINISHED,1:08:30:20,1:15:13:59,07/26/2025 @ 02:48:59,towhee,Towhee,USA 1781,Cal 40,39.25 Ft,Paul Jennings,"CCA, OSC, NYYC","Branford, CT, USA",PHRF,ToD / ToT,117.0,120.0,2026,2024 Storm Trysail Club Block Island Race; 2025 Around Long Island Regatta; 2026 Storm Trysail Club Block Island Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50619/519140,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Spinnaker Racing | PHRF Division,Around Long Island Course - Spinnaker Racing,PHRF Division,26.0,36,32,Spinnaker Division 5 - Warning Signal 11:30,4.0,FINISHED,1:08:49:26,1:16:04:08,07/26/2025 @ 03:39:08,random,Random,USA 51362,Sabre 362,36 Ft,Robert Millstein,Shattemuc Yacht Club,"Briarcliff Manor, NY, USA",PHRF,ToD / ToT,126.0,126.0,2026,2024 Around Long Island Regatta; 2025 Around Long Island Regatta; 2026 Around Long Island Regatta,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50645/525670,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Spinnaker Racing | PHRF Division,Around Long Island Course - Spinnaker Racing,PHRF Division,29.0,36,32,Spinnaker Division 5 - Warning Signal 11:30,5.0,FINISHED,1:11:37:47,1:19:02:50,07/26/2025 @ 06:37:50,swell,Swell,USA 60109,BENETEAU 40,40,Robert Purcell,Legends YC,"Glen Cove, NY, USA",PHRF,ToD / ToT,129.0,129.0,2025,2025 Around Long Island Regatta,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50029/506930,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",367481010,367481010,SWELL,Not provided in export,Pleasure,12.0,0.0,,Not provided in export,2026-09-04T00:05:13.195Z,2026-09-04T18:39:05.538Z,695.0,High,"Exact normalized name match, compatible AIS vessel type, and compatible reported length.",Attached AIS_EVENTS_RAW.csv
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Spinnaker Racing | PHRF Division,Around Long Island Course - Spinnaker Racing,PHRF Division,30.0,36,32,Spinnaker Division 5 - Warning Signal 11:30,6.0,FINISHED,1:12:06:09,1:19:10:30,07/26/2025 @ 06:45:30,darkstar,Dark Star,262,Ericson 38-200,38,Dave Doles,,"Westfield, NJ, USA",PHRF,ToD / ToT,123.0,123.0,2025,2025 Around Long Island Regatta,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50029/509736,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",338334264,338334264,DARK STAR,Not provided in export,Sailing,12.0,4.0,,Not provided in export,2026-09-04T12:52:01.975Z,2026-09-07T14:36:03.975Z,1275.0,High,"Exact normalized name match, compatible AIS vessel type, and compatible reported length.",Attached AIS_EVENTS_RAW.csv
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Spinnaker Racing | PHRF Division,Around Long Island Course - Spinnaker Racing,PHRF Division,,36,32,Double-Handed Division 7 - Warning Signal 11:40,1.0,RET,,0:00:00:00,,rickybobby,Ricky Bobby,60570,Elan GT5,40 Ft,Peter Wolf,Hudson Point Yacht Club,"Jersey City, NJ, USA",PHRF,ToD / ToT,63.0,63.0,2025,2024 Around Long Island Regatta; 2025 Around Long Island Regatta,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50029/510856,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Spinnaker Racing | PHRF Division,Around Long Island Course - Spinnaker Racing,PHRF Division,2.0,36,32,Spinnaker Division 9 - Warning Signal 11:50,1.0,FINISHED,1:03:07:01,1:08:07:10,07/25/2025 @ 20:02:10,phantom,Phantom,USA 444,Xp 44,44 Ft,Chris Schoen,"LYC, NYYC, STC","Larchmont, NY, USA",ORC,APH,87.0,482.4,2026,2024 Storm Trysail Club Block Island Race; 2025 Around Long Island Regatta; 2025 Storm Trysail Club Block Island Race; 2025 Vineyard Race; 2026 Around Long Island Regatta; 2026 Storm Trysail Club Block Island Race; 2026 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50775/528995,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",338242317; 368001170; 368077430,338242317; 368001170; 368077430,PHANTOM,Not provided in export,Sailing,13.0,4.0,,Not provided in export,2026-09-04T13:01:46.597Z,2026-09-05T18:18:29.753Z,1979.0,Low,"Exact normalized name matched multiple AIS MMSIs; verify using dimensions, owner, or callsign.",Attached AIS_EVENTS_RAW.csv
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Spinnaker Racing | PHRF Division,Around Long Island Course - Spinnaker Racing,PHRF Division,7.0,36,32,Spinnaker Division 9 - Warning Signal 11:50,2.0,FINISHED,1:03:52:58,1:09:13:49,07/25/2025 @ 21:08:49,littletexas,Little Texas YCC,USA 169,J/105 SD,35 Ft,The WaterFront Center Junior Big Boat,The WaterFront Center,"OYSTER BAY, New York, USA",PHRF,ToD / ToT,93.0,93.0,2026,2025 Around Long Island Regatta; 2026 Around Long Island Regatta; 2026 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50775/530033,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",368382110,368382110,LITTLE TEXAS,Not provided in export,Sailing,12.0,3.0,,Not provided in export,2026-09-04T15:44:47.557Z,2026-09-05T12:16:52.182Z,1582.0,High,"Exact normalized name match, compatible AIS vessel type, and compatible reported length.",Attached AIS_EVENTS_RAW.csv
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Spinnaker Racing | PHRF Division,Around Long Island Course - Spinnaker Racing,PHRF Division,9.0,36,32,Spinnaker Division 9 - Warning Signal 11:50,3.0,FINISHED,1:04:09:42,1:09:09:51,07/25/2025 @ 21:04:51,sanguine,Sanguine,USA 100,J/100,32.8 Ft,Steven Landy / Derek Soohoo,City Island Yacht Club,"Armonk, New York, USA",PHRF,ToD / ToT,87.0,87.0,2025,2024 Storm Trysail Club Block Island Race; 2024 Vineyard Race; 2025 Around Long Island Regatta; 2025 Storm Trysail Club Block Island Race; 2025 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50111/512946,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Spinnaker Racing | PHRF Division,Around Long Island Course - Spinnaker Racing,PHRF Division,16.0,36,32,Spinnaker Division 9 - Warning Signal 11:50,4.0,FINISHED,1:05:56:15,1:10:04:39,07/25/2025 @ 21:59:39,windancer,Windancer,USA 25,J 37,37.4 Ft,Kenneth Horvath,RYC,"Basking Ridge, NJ, USA",PHRF,ToD / ToT,72.0,72.0,2026,2025 Around Long Island Regatta; 2026 Around Long Island Regatta,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50645/527006,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
50029,Around Long Island Regatta,2025,"July 24 - 27, 2025",Around Long Island Course - Spinnaker Racing | PHRF Division,Around Long Island Course - Spinnaker Racing,PHRF Division,17.0,36,32,Spinnaker Division 9 - Warning Signal 11:50,5.0,FINISHED,1:06:11:01,1:10:19:25,07/25/2025 @ 22:14:25,bayretriever,Bay Retriever,CAN 15,J 99,32.6 Ft,Kevin Sherwood,Duluth Yacht Club,"Annapolis, Md, USA",PHRF,ToD / ToT,72.0,72.0,2025,2025 Around Long Island Regatta,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/50029/1,https://yachtscoring.com/event_scratch_sheet/50029,https://yachtscoring.com/boatdetail/50029/509411,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
